,distance,number of catalogs,sigma 1,sigma 2,miqcp runtime,chainbreaker runtime,copkmeans runtime,kmeans runtime
0,0.13,100,0.04,0.04,1000000000,19.14256131000002,0.06179417000385001,0.1424601569888182
0,0.13,100,0.04,0.04,1000000000,19.020000346994493,0.057581077999202535,0.13888639499782585
0,0.13,100,0.04,0.04,1000000000,19.31498469899816,0.08888091699918732,0.1534761939983582
0,0.13,100,0.04,0.04,1000000000,19.327117373002693,0.06585905299289152,0.13597157099866308
0,0.13,150,0.04,0.04,1000000000,1000000000,0.10815995300072245,0.17726384400157258
0,0.13,150,0.04,0.04,1000000000,1000000000,0.1466544800059637,0.1763585709995823
0,0.13,150,0.04,0.04,1000000000,1000000000,0.15648373099975288,0.16524388499965426
0,0.13,150,0.04,0.04,1000000000,1000000000,0.13847217700094916,0.15077989899145905
0,0.13,150,0.04,0.04,1000000000,1000000000,0.17333282499748748,0.1591623400017852
0,0.13,150,0.04,0.04,1000000000,1000000000,0.15677436599798966,0.15256665900233202
0,0.13,150,0.04,0.04,1000000000,1000000000,0.15037214099720586,0.161093486007303
0,0.13,150,0.04,0.04,1000000000,1000000000,0.12001078100001905,0.1711552920023678
0,0.13,150,0.04,0.04,1000000000,1000000000,0.16930174399749376,0.16943289000482764
0,0.13,150,0.04,0.04,1000000000,1000000000,0.127624510001624,0.17036940599791706
0,0.13,150,0.04,0.04,1000000000,1000000000,0.12646330198913347,0.1812468130083289
0,0.13,150,0.04,0.04,1000000000,1000000000,0.22553677701216657,0.15858499299793039
0,0.13,150,0.04,0.04,1000000000,1000000000,0.12946876799105667,0.17298599999048747
0,0.13,150,0.04,0.04,1000000000,1000000000,0.24330661000567488,0.16086624399758875
0,0.13,150,0.04,0.04,1000000000,1000000000,0.15568172201164998,0.16060210901196115
0,0.13,150,0.04,0.04,1000000000,1000000000,0.11976363199937623,0.16034833999583498
0,0.13,150,0.04,0.04,1000000000,1000000000,0.12442748999455944,0.15701075400284026
0,0.13,150,0.04,0.04,1000000000,1000000000,0.16861926899582613,0.16719182099041063
0,0.13,150,0.04,0.04,1000000000,1000000000,0.1791116890090052,0.1647354250017088
0,0.13,150,0.04,0.04,1000000000,1000000000,0.21335924499726389,0.16437590299756266
0,0.13,200,0.04,0.04,1000000000,1000000000,0.17312855100317392,0.1829504709894536
0,0.13,200,0.04,0.04,1000000000,1000000000,0.17737309700169135,0.1860617589991307
0,0.13,200,0.04,0.04,1000000000,1000000000,0.3018028480000794,0.16197333100717515
0,0.13,200,0.04,0.04,1000000000,1000000000,0.21275489599793218,0.1668542300030822
0,0.13,200,0.04,0.04,1000000000,1000000000,0.21055494599568192,0.16844073300308082
0,0.13,200,0.04,0.04,1000000000,1000000000,0.23060307899140753,0.18908996500249486
0,0.13,200,0.04,0.04,1000000000,1000000000,0.16546982299769297,0.17428070900496095
0,0.13,200,0.04,0.04,1000000000,1000000000,0.18959346300107427,0.16832471200905275
0,0.13,200,0.04,0.04,1000000000,1000000000,0.23556169599760324,0.1764390820026165
0,0.13,200,0.04,0.04,1000000000,1000000000,0.21027351199882105,0.18232455200632103
0,0.13,200,0.04,0.04,1000000000,1000000000,0.19613119399582502,0.17887924700335134
0,0.13,200,0.04,0.04,1000000000,1000000000,0.21965976599312853,0.17945560200314503
0,0.13,200,0.04,0.04,1000000000,1000000000,0.21023679099744186,0.19639337000262458
0,0.13,200,0.04,0.04,1000000000,1000000000,0.22516534599708393,0.16536865799571387
0,0.13,200,0.04,0.04,1000000000,1000000000,0.18725499899301212,0.1630809359921841
0,0.13,200,0.04,0.04,1000000000,1000000000,0.1965694600075949,0.18783109600190073
0,0.13,200,0.04,0.04,1000000000,1000000000,0.28136575399548747,0.1647991249919869
0,0.13,200,0.04,0.04,1000000000,1000000000,0.16133625799557194,0.16620781799429096
0,0.13,200,0.04,0.04,1000000000,1000000000,0.2179601349926088,0.17423362199042458
0,0.13,200,0.04,0.04,1000000000,1000000000,0.20299512099882122,0.18933309099520557
0,0.13,300,0.04,0.04,1000000000,1000000000,0.2597356540063629,0.24081480099994224
0,0.13,300,0.04,0.04,1000000000,1000000000,0.3319354289997136,0.1987568049953552
0,0.13,300,0.04,0.04,1000000000,1000000000,0.2855592770065414,0.20515741100825835
0,0.13,300,0.04,0.04,1000000000,1000000000,0.46703566500218585,0.19657132000429556
0,0.13,300,0.04,0.04,1000000000,1000000000,0.358989204003592,0.2102730119950138
0,0.13,300,0.04,0.04,1000000000,1000000000,0.3064505910006119,0.20646717700583395
0,0.13,300,0.04,0.04,1000000000,1000000000,0.3090343889925862,0.18690383998909965
0,0.13,300,0.04,0.04,1000000000,1000000000,0.24379824599600397,0.18127604400797281
0,0.13,300,0.04,0.04,1000000000,1000000000,2.316529283998534,0.1968617110105697
0,0.13,300,0.04,0.04,1000000000,1000000000,0.27399915098794736,0.17770287599705625
0,0.13,300,0.04,0.04,1000000000,1000000000,0.31563805499172304,0.24899984699732158
0,0.13,300,0.04,0.04,1000000000,1000000000,0.2607843059959123,0.20921224700578023
0,0.13,300,0.04,0.04,1000000000,1000000000,0.2666679850080982,0.184614664001856
0,0.13,300,0.04,0.04,1000000000,1000000000,0.21834347199182957,0.18953080900246277
0,0.13,300,0.04,0.04,1000000000,1000000000,0.2903152309881989,0.21784659101103898
0,0.13,300,0.04,0.04,1000000000,1000000000,0.2602376200084109,0.19088194900541566
0,0.13,300,0.04,0.04,1000000000,1000000000,0.2774126340082148,0.19921177400101442
0,0.13,300,0.04,0.04,1000000000,1000000000,0.2517326349916402,0.18754015798913315
0,0.13,300,0.04,0.04,1000000000,1000000000,0.24320160699426197,0.19390564400237054
0,0.13,300,0.04,0.04,1000000000,1000000000,0.29414128699863795,0.18808902001183014
0,0.13,400,0.04,0.04,1000000000,1000000000,0.5115837469929829,0.19176716000947636
0,0.13,400,0.04,0.04,1000000000,1000000000,0.358884917004616,0.21483485199860297
0,0.13,400,0.04,0.04,1000000000,1000000000,0.29813500298769213,0.2132904019963462
0,0.13,400,0.04,0.04,1000000000,1000000000,0.4166578089934774,0.2025458999996772
0,0.13,400,0.04,0.04,1000000000,1000000000,0.36344273800204974,0.19120723300147802
0,0.13,400,0.04,0.04,1000000000,1000000000,0.3928292669879738,0.21713885199278593
0,0.13,400,0.04,0.04,1000000000,1000000000,0.44122088099538814,0.24623978199088015
0,0.13,400,0.04,0.04,1000000000,1000000000,0.3232180189952487,0.2124248850013828
0,0.13,400,0.04,0.04,1000000000,1000000000,0.30511462499271147,0.23514267399150413
0,0.13,400,0.04,0.04,1000000000,1000000000,0.3642180459864903,0.20667496700480115
0,0.13,400,0.04,0.04,1000000000,1000000000,0.37042848000419326,0.21488185800262727
0,0.13,400,0.04,0.04,1000000000,1000000000,0.3680084499937948,0.22083461600414012
0,0.13,400,0.04,0.04,1000000000,1000000000,0.33300992599106394,0.21665308100637048
0,0.13,400,0.04,0.04,1000000000,1000000000,0.34248803299851716,0.19799124800192658
0,0.13,400,0.04,0.04,1000000000,1000000000,0.4869301120052114,0.20938874999410473
0,0.13,400,0.04,0.04,1000000000,1000000000,0.29935712000587955,0.2201469269930385
0,0.13,400,0.04,0.04,1000000000,1000000000,0.40161606499168556,0.21393543800513726
0,0.13,400,0.04,0.04,1000000000,1000000000,0.4365439039975172,0.20680091899703257
0,0.13,400,0.04,0.04,1000000000,1000000000,0.3096592980000423,0.2433427530049812
0,0.13,400,0.04,0.04,1000000000,1000000000,0.33239179899101146,0.2066112580068875
0,0.13,500,0.04,0.04,1000000000,1000000000,0.390758123001433,0.21883596999396104
0,0.13,500,0.04,0.04,1000000000,1000000000,0.6601924029964721,0.22926106399972923
0,0.13,500,0.04,0.04,1000000000,1000000000,0.9228224320104346,0.22985227299795952
0,0.13,500,0.04,0.04,1000000000,1000000000,0.3803174070053501,0.2073221090104198
0,0.13,500,0.04,0.04,1000000000,1000000000,0.47968424200371373,0.2048865230026422
0,0.13,500,0.04,0.04,1000000000,1000000000,0.682416612005909,0.21935199700237717
0,0.13,500,0.04,0.04,1000000000,1000000000,0.7732259189942852,0.25853726800414734
0,0.13,500,0.04,0.04,1000000000,1000000000,0.41816445100994315,0.22793625699705444
0,0.13,500,0.04,0.04,1000000000,1000000000,0.5387805009959266,0.22620869800448418
0,0.13,500,0.04,0.04,1000000000,1000000000,0.5073452759970678,0.21547008599736728
0,0.13,500,0.04,0.04,1000000000,1000000000,0.6066150830010884,0.21991049700591248
0,0.13,500,0.04,0.04,1000000000,1000000000,0.5616257149958983,0.22530755901243538
0,0.13,500,0.04,0.04,1000000000,1000000000,0.4590179020015057,0.22379004099639133
0,0.13,500,0.04,0.04,1000000000,1000000000,0.3611513979994925,0.2271018219908001
0,0.13,500,0.04,0.04,1000000000,1000000000,0.47709107599803247,0.19287487099063583
0,0.13,500,0.04,0.04,1000000000,1000000000,0.43552732399257366,0.20654315600404516
0,0.13,500,0.04,0.04,1000000000,1000000000,0.3910791810048977,0.21074522299750242
0,0.13,500,0.04,0.04,1000000000,1000000000,0.8612356759986142,0.2163233479950577
0,0.13,500,0.04,0.04,1000000000,1000000000,0.4245306189986877,0.24872447300003842
0,0.13,500,0.04,0.04,1000000000,1000000000,0.6719187160051661,0.21204782898712438
0,0.13,1000,0.04,0.04,1000000000,1000000000,1.328813921994879,0.3017104710015701
0,0.13,1000,0.04,0.04,1000000000,1000000000,0.9963713019969873,0.3638171210041037
0,0.13,1000,0.04,0.04,1000000000,1000000000,1.6342975190054858,0.283074328006478
0,0.13,1000,0.04,0.04,1000000000,1000000000,1.202655004002736,0.28191882399551105
0,0.13,1000,0.04,0.04,1000000000,1000000000,1.2774559910030803,0.35825454200676177
0,0.13,1000,0.04,0.04,1000000000,1000000000,0.9439461599977221,0.3390122460114071
0,0.13,1000,0.04,0.04,1000000000,1000000000,0.8598161769914441,0.30049651199078653
0,0.13,1000,0.04,0.04,1000000000,1000000000,7.380396906009992,0.2813069399999222
0,0.13,1000,0.04,0.04,1000000000,1000000000,1.2368926339986501,0.305901851010276
0,0.13,1000,0.04,0.04,1000000000,1000000000,0.7473967169935349,0.30839268100680783
0,0.13,1000,0.04,0.04,1000000000,1000000000,0.9081581179925706,0.2870672150020255
0,0.13,1000,0.04,0.04,1000000000,1000000000,1.3653255450044526,0.3149447890027659
0,0.13,1000,0.04,0.04,1000000000,1000000000,0.8971469949901802,0.3019011760043213
0,0.13,1000,0.04,0.04,1000000000,1000000000,1.9511401890049456,0.26590594300068915
0,0.13,1000,0.04,0.04,1000000000,1000000000,1.030953084002249,0.3032558400009293
0,0.13,1000,0.04,0.04,1000000000,1000000000,0.7369519339990802,0.30074683199927676
0,0.13,1000,0.04,0.04,1000000000,1000000000,1.0325132730067708,0.3033263350080233
0,0.13,1000,0.04,0.04,1000000000,1000000000,0.8527322309964802,0.3422107320075156
0,0.13,1000,0.04,0.04,1000000000,1000000000,0.7484317230118904,0.2881004360096995
0,0.13,1000,0.04,0.04,1000000000,1000000000,1.0067745450069197,0.32258992399147246
0,0.13,5000,0.04,0.04,1000000000,1000000000,5.478439623999293,2.5573057839937974
0,0.13,5000,0.04,0.04,1000000000,1000000000,6.194816882998566,2.44216221300303
0,0.13,5000,0.04,0.04,1000000000,1000000000,6.823623131000204,2.5503081919887336
0,0.13,5000,0.04,0.04,1000000000,1000000000,6.294323506997898,2.0317772880080156
0,0.13,5000,0.04,0.04,1000000000,1000000000,7.035304742996232,2.167396660996019
0,0.13,5000,0.04,0.04,1000000000,1000000000,6.06679567899846,2.1213385539886076
0,0.13,5000,0.04,0.04,1000000000,1000000000,5.562493484001607,2.5093029660056345
0,0.13,5000,0.04,0.04,1000000000,1000000000,5.534828707008273,2.2733461190073285
0,0.13,5000,0.04,0.04,1000000000,1000000000,4.703544736999902,2.346913888002746
0,0.13,5000,0.04,0.04,1000000000,1000000000,6.802156347010168,2.420620692995726
0,0.13,5000,0.04,0.04,1000000000,1000000000,6.016242974001216,2.3440701469953638
0,0.13,5000,0.04,0.04,1000000000,1000000000,6.430483340009232,2.656463083010749
0,0.13,5000,0.04,0.04,1000000000,1000000000,7.552253917005146,2.218525496995426
0,0.13,5000,0.04,0.04,1000000000,1000000000,8.357397820000187,2.599972018011613
0,0.13,5000,0.04,0.04,1000000000,1000000000,6.550134022007114,2.3031901120120892
0,0.13,5000,0.04,0.04,1000000000,1000000000,5.340801160011324,2.9092333690059604
0,0.13,5000,0.04,0.04,1000000000,1000000000,7.142575183999725,2.5277150009933393
0,0.13,5000,0.04,0.04,1000000000,1000000000,7.937360562005779,2.6287357039982453
0,0.13,5000,0.04,0.04,1000000000,1000000000,4.028542479005409,2.6244132120045833
0,0.13,5000,0.04,0.04,1000000000,1000000000,5.692563299002359,2.5649419910041615
0,0.13,10000,0.04,0.04,1000000000,1000000000,16.129680126003223,2.690405624001869
0,0.13,10000,0.04,0.04,1000000000,1000000000,13.858333142008632,2.724899077991722
0,0.13,10000,0.04,0.04,1000000000,1000000000,17.480534478992922,2.8931448490038747
0,0.13,10000,0.04,0.04,1000000000,1000000000,17.535334002008312,2.7712688080064254
0,0.13,10000,0.04,0.04,1000000000,1000000000,1000000000,2.842377781998948
0,0.13,10000,0.04,0.04,1000000000,1000000000,18.112452453002334,2.763185075004003
0,0.13,10000,0.04,0.04,1000000000,1000000000,16.182124818995362,2.593731143992045
0,0.13,10000,0.04,0.04,1000000000,1000000000,16.128419765009312,2.725924945989391
0,0.13,10000,0.04,0.04,1000000000,1000000000,18.743625126007828,3.277098456994281
0,0.13,10000,0.04,0.04,1000000000,1000000000,16.06165341299493,2.4095765550009673
0,0.13,10000,0.04,0.04,1000000000,1000000000,15.43332416600606,3.360834157996578
0,0.13,10000,0.04,0.04,1000000000,1000000000,13.253357801993843,3.017466534001869
0,0.13,10000,0.04,0.04,1000000000,1000000000,10.846874223003397,2.806898581009591
0,0.13,10000,0.04,0.04,1000000000,1000000000,9.885768670996185,2.3357421749969944
0,0.13,10000,0.04,0.04,1000000000,1000000000,13.026471639997908,2.543637613998726
0,0.13,10000,0.04,0.04,1000000000,1000000000,18.7762095569924,3.0492389849969186
0,0.13,10000,0.04,0.04,1000000000,1000000000,15.852496100007556,2.6048037509899586
0,0.13,10000,0.04,0.04,1000000000,1000000000,18.392425601996365,2.747547345003113
0,0.13,10000,0.04,0.04,1000000000,1000000000,15.211920012996416,2.868427695997525
0,0.13,10000,0.04,0.04,1000000000,1000000000,13.291472564000287,2.437638915987918
