MatchID,SubID,RA,Dec,ImageID,SourceID,X,Y,Z,sigma
4000710334517,0,269.749757968805,-29.186607580826,1046015,4000988455898,-0.00381283973233772,-0.873027797639332,-0.487655541137587,0.0309999990463257
4000710334517,0,269.749757968805,-29.186607580826,1046017,4001182948771,-0.00381284632096082,-0.873027783937483,-0.487655565615877,0.0121000003814697
4000710334517,0,269.749757968805,-29.186607580826,1046032,4001146397627,-0.00381289159137267,-0.873027729606176,-0.487655662528795,0.0154499995708466
4000710334517,0,269.749757968805,-29.186607580826,1046221,4001153677261,-0.0038129382262452,-0.873027901592105,-0.487655354265458,0.0434000015258789
4000710334517,0,269.749757968805,-29.186607580826,1046224,4001416018312,-0.00381283973482032,-0.873027793198147,-0.487655549088421,0.0192499995231628
4000710334517,0,269.749757968805,-29.186607580826,1046230,4001434364219,-0.00381286122553623,-0.87302779479413,-0.487655546063175,0.0151999998092651
4000710334517,0,269.749757968805,-29.186607580826,1047211,4000772066512,-0.00381275222075659,-0.873027885701579,-0.487655384167892,0.0207500004768372
4000710334517,0,269.749757968805,-29.186607580826,1047588,6000169242500,-0.0038128611118101,-0.873027798894118,-0.48765553872404,0.008
4000710334517,0,269.749757968805,-29.186607580826,1048991,4000710334517,-0.00381291801127733,-0.873027769556957,-0.487655590800151,0.0385999989509583
4000710334517,0,269.749757968805,-29.186607580826,1051834,6000203905068,-0.00381284455679193,-0.873027827069956,-0.487655488411539,0.0203600006103516
4000710334517,0,269.749757968805,-29.186607580826,1052763,4000821074102,-0.00381311521276892,-0.873027888102043,-0.487655377032244,0.0273499989509583
4000710334517,0,269.749757968805,-29.186607580826,1053604,6000221403165,-0.00381284106338023,-0.873027810439991,-0.487655518210735,0.0109200000762939
4000710334517,0,269.749757968805,-29.186607580826,1057431,6000265860121,-0.00381287400424999,-0.87302779596664,-0.487655543864169,0.00960000038146973
4000710334517,0,269.749757968805,-29.186607580826,1065886,4001112423189,-0.00381302084706361,-0.873027744133298,-0.487655635510905,0.0351999998092651
4000710334517,0,269.749757968805,-29.186607580826,1069244,4001191251521,-0.00381270547399441,-0.873027859800214,-0.487655430903447,0.0309999990463257
4000710334517,1,269.749040380494,-29.1867074692651,44909,4001120525618,-0.00382426449938234,-0.873026673520598,-0.487657464130919,0.0911499977111817
4000710334517,1,269.749040380494,-29.1867074692651,44923,4001152086641,-0.00382331124045907,-0.873026717452916,-0.4876573929559,0.0935000038146973
4000710334517,1,269.749040380494,-29.1867074692651,44976,4000840059234,-0.00382316118125314,-0.873026702602401,-0.487657420718439,0.0465000009536743
4000710334517,1,269.749040380494,-29.1867074692651,44987,4000964796266,-0.00382332822014652,-0.873026749845931,-0.487657334831305,0.083149995803833
4000710334517,1,269.749040380494,-29.1867074692651,45001,4001192619383,-0.00382377535416119,-0.873026800203684,-0.48765724117269,0.0791499996185303
4000710334517,1,269.749040380494,-29.1867074692651,45030,4000775041487,-0.00382335264764094,-0.873026696472247,-0.487657430191817,0.0950500011444092
4000710334517,1,269.749040380494,-29.1867074692651,45045,4001047873676,-0.00382334729938814,-0.873026752857903,-0.487657329289549,0.0813000011444092
4000710334517,1,269.749040380494,-29.1867074692651,45060,4001047326362,-0.00382388936125766,-0.873026753609657,-0.48765732369353,0.0714499998092652
4000710334517,1,269.749040380494,-29.1867074692651,45119,4000900905533,-0.00382320093112216,-0.873026751975445,-0.487657332016904,0.103149995803833
4000710334517,1,269.749040380494,-29.1867074692651,45162,4000963530529,-0.00382454412005939,-0.873026657287476,-0.487657490999298,0.0425
4000710334517,1,269.749040380494,-29.1867074692651,45172,4000975100210,-0.00382433717104166,-0.873026688245313,-0.487657437200155,0.0864000034332276
4000710334517,1,269.749040380494,-29.1867074692651,45205,4001070416681,-0.00382460970476437,-0.873026764543239,-0.48765729847073,0.0373499989509583
4000710334517,1,269.749040380494,-29.1867074692651,45214,4001216725987,-0.00382357300110962,-0.873026746499357,-0.487657338903305,0.0793499994277954
4000710334517,1,269.749040380494,-29.1867074692651,45223,4001212458615,-0.00382374480134617,-0.873026731174545,-0.487657364991429,0.0824499988555908
4000710334517,1,269.749040380494,-29.1867074692651,45259,4000711205270,-0.00382340327418441,-0.873026714533344,-0.487657397461084,0.067649998664856
4000710334517,1,269.749040380494,-29.1867074692651,45332,4001003184655,-0.00382370860708529,-0.873026704301598,-0.487657413384415,0.091899995803833
4000710334517,1,269.749040380494,-29.1867074692651,45340,4001007207944,-0.00382487535241631,-0.873026649505462,-0.48765750233315,0.0969999980926514
4000710334517,1,269.749040380494,-29.1867074692651,45349,4001159289313,-0.00382442077746617,-0.873026725670379,-0.48765736954441,0.100649995803833
4000710334517,1,269.749040380494,-29.1867074692651,45385,4001225614685,-0.00382459771448646,-0.873026730025217,-0.487657360360529,0.089399995803833
4000710334517,1,269.749040380494,-29.1867074692651,45412,4001113134512,-0.00382288680701062,-0.873026671008123,-0.487657479430937,0.01
4000710334517,1,269.749040380494,-29.1867074692651,45429,4000949491235,-0.00382486458801344,-0.873026677315808,-0.487657452630228,0.0563000011444092
4000710334517,1,269.749040380494,-29.1867074692651,61357,4001003325709,-0.00382412937637883,-0.873026693762,-0.487657428953464,0.0682999992370606
4000710334517,1,269.749040380494,-29.1867074692651,61393,4001232119437,-0.00382328031993443,-0.873026710981264,-0.48765740478417,0.0910999965667725
4000710334517,1,269.749040380494,-29.1867074692651,1034174,4001176093592,-0.00382390845917048,-0.873026970836294,-0.487656934654374,0.0102499997615814
4000710334517,1,269.749040380494,-29.1867074692651,1034392,4001221003840,-0.00382395218355697,-0.873026989184896,-0.487656901462958,0.0130499994754791
4000710334517,1,269.749040380494,-29.1867074692651,1040716,4000837904412,-0.00382391193572045,-0.873026955751448,-0.487656961632731,0.0106500005722046
4000710334517,1,269.749040380494,-29.1867074692651,1040738,4001080358148,-0.00382395686082986,-0.873026960530112,-0.48765695272546,0.0107500004768372
4000710334517,1,269.749040380494,-29.1867074692651,1040790,4000983898552,-0.00382396552826268,-0.873026967597842,-0.487656940004503,0.0221499991416931
4000710334517,1,269.749040380494,-29.1867074692651,1040805,4000783011058,-0.00382395140444634,-0.873026917778367,-0.48765702930447,0.0153999996185303
4000710334517,1,269.749040380494,-29.1867074692651,1040831,4000909326249,-0.00382406689993244,-0.873026958165653,-0.487656956095545,0.0144500005245209
4000710334517,1,269.749040380494,-29.1867074692651,1040903,4000913238363,-0.00382392682334702,-0.873026929844625,-0.48765700789563,0.015349999666214
4000710334517,1,269.749040380494,-29.1867074692651,1040973,4000990386876,-0.00382395807124934,-0.873026960785827,-0.487656952258174,0.0125999999046326
4000710334517,1,269.749040380494,-29.1867074692651,1041004,4001015824490,-0.00382395300092258,-0.873027003830711,-0.487656875236902,0.0112999999523163
4000710334517,1,269.749040380494,-29.1867074692651,1041016,4000859357832,-0.00382396236721429,-0.87302698351606,-0.487656911531728,0.029300000667572
4000710334517,1,269.749040380494,-29.1867074692651,1041028,4001079763961,-0.00382396742241793,-0.873026951048081,-0.487656969617829,0.014650000333786
4000710334517,1,269.749040380494,-29.1867074692651,1041064,4001025460804,-0.00382360704754666,-0.873026899218417,-0.487657065231524,0.0332999992370606
4000710334517,1,269.749040380494,-29.1867074692651,1041073,4000938685059,-0.00382395067389218,-0.873026953407504,-0.48765696552521,0.0103999996185303
4000710334517,1,269.749040380494,-29.1867074692651,1042371,4001006333203,-0.00382397535462777,-0.873026951176202,-0.48765696932626,0.0325500011444092
4000710334517,1,269.749040380494,-29.1867074692651,1042386,4000989728683,-0.00382397663909562,-0.873026936121788,-0.487656996267322,0.0126999998092651
4000710334517,1,269.749040380494,-29.1867074692651,1042393,4000781849181,-0.00382398729949451,-0.873026958163224,-0.48765695672409,0.0112000000476837
4000710334517,1,269.749040380494,-29.1867074692651,1042410,4001181843040,-0.00382396849857499,-0.873026901669917,-0.487657058008543,0.0284999990463257
4000710334517,1,269.749040380494,-29.1867074692651,1042452,4000777285848,-0.00382399815192691,-0.873026957226371,-0.48765695831619,0.0108500003814697
4000710334517,1,269.749040380494,-29.1867074692651,1042455,4001049453941,-0.00382385979347181,-0.873026861113004,-0.487657131467853,0.0274499988555908
4000710334517,1,269.749040380494,-29.1867074692651,1042461,4001140683652,-0.00382397698292336,-0.873026893486459,-0.487657072592429,0.0187000000476837
4000710334517,1,269.749040380494,-29.1867074692651,1042467,4001203673428,-0.00382399059742861,-0.873026879266019,-0.487657097943777,0.0114999997615814
4000710334517,1,269.749040380494,-29.1867074692651,1042490,4001077040674,-0.0038240216674146,-0.87302688619844,-0.48765708528939,0.0186500000953674
4000710334517,1,269.749040380494,-29.1867074692651,1042498,4000782872451,-0.00382432315488164,-0.873026917729218,-0.487657026477244,0.028050000667572
4000710334517,1,269.749040380494,-29.1867074692651,1042521,4001119578271,-0.00382394412919064,-0.873026934917958,-0.487656998677403,0.0116499996185303
4000710334517,1,269.749040380494,-29.1867074692651,1042623,4000964670295,-0.00382397939231522,-0.873026890822177,-0.48765707734326,0.01
4000710334517,1,269.749040380494,-29.1867074692651,1042659,4001052303682,-0.00382397434202968,-0.873026958265252,-0.487656956643042,0.012150000333786
4000710334517,1,269.749040380494,-29.1867074692651,1044484,4001063295006,-0.00382383793251856,-0.87302692097161,-0.487657024477547,0.0137999999523163
4000710334517,1,269.749040380494,-29.1867074692651,1044490,4001427893086,-0.00382394038149235,-0.873026911738414,-0.487657040203919,0.0135000002384186
4000710334517,1,269.749040380494,-29.1867074692651,1044497,4000779340473,-0.00382399154653625,-0.873026950877507,-0.487656969734028,0.0116499996185303
4000710334517,1,269.749040380494,-29.1867074692651,1044637,4000876687340,-0.00382401161767177,-0.873026957332692,-0.487656958020256,0.0308500003814697
4000710334517,1,269.749040380494,-29.1867074692651,1045566,4000792357082,-0.00382441789130738,-0.873026892252385,-0.487657071344132,0.0438000011444092
4000710334517,1,269.749040380494,-29.1867074692651,1045632,4000723667031,-0.00382400328713458,-0.873026931356238,-0.487657004589877,0.0112000000476837
4000710334517,1,269.749040380494,-29.1867074692651,1045996,4001109411819,-0.00382386029555071,-0.873026884072567,-0.48765709036062,0.0239499998092651
4000710334517,1,269.749040380494,-29.1867074692651,1046015,4000988456101,-0.00382437520621347,-0.873026884517766,-0.487657085525767,0.0448999977111817
4000710334517,1,269.749040380494,-29.1867074692651,1046017,4001182949010,-0.00382400280958705,-0.873026973718584,-0.487656928754513,0.011599999666214
4000710334517,1,269.749040380494,-29.1867074692651,1046032,4001146397893,-0.00382399194376043,-0.873026973302239,-0.487656929585078,0.0130499994754791
4000710334517,1,269.749040380494,-29.1867074692651,1046221,4001153586762,-0.00382398560622369,-0.873026866367611,-0.487657121074257,0.0499499988555908
4000710334517,1,269.749040380494,-29.1867074692651,1046224,4001416018377,-0.00382444855762756,-0.873026941686046,-0.48765698260513,0.02875
4000710334517,1,269.749040380494,-29.1867074692651,1046230,4001434337073,-0.0038239856100853,-0.87302696587612,-0.48765694292934,0.0123000001907349
4000710334517,1,269.749040380494,-29.1867074692651,1047211,4000772094104,-0.00382377237684428,-0.873026908357556,-0.487657047573864,0.0209500002861023
4000710334517,1,269.749040380494,-29.1867074692651,1051834,6000203904930,-0.00382402818536051,-0.873026960386501,-0.487656952423263,0.0101599998474121
4000710334517,1,269.749040380494,-29.1867074692651,1057431,6000265947496,-0.00382397875397683,-0.873026998771156,-0.487656884092819,0.00927999973297119
4000710334517,1,269.749040380494,-29.1867074692651,1065886,4001112703798,-0.00382398537455773,-0.873026948239311,-0.487656974505452,0.0118499994277954
4000710334517,1,269.749040380494,-29.1867074692651,1069244,4001191526251,-0.0038239985704126,-0.873026945705077,-0.487656978938883,0.0111000001430511
4000710334517,2,269.75008243165,-29.1865794499277,1040716,4000837904306,-0.00380725606579369,-0.873028105292687,-0.487655033984383,0.0374499988555908
4000710334517,2,269.75008243165,-29.1865794499277,1040784,4000865010290,-0.00380860496519974,-0.873028012234054,-0.487655190050178,0.0198000001907349
4000710334517,2,269.75008243165,-29.1865794499277,1040790,4000984365029,-0.00380884987297478,-0.873028018145601,-0.48765517755419,0.0290000009536743
4000710334517,2,269.75008243165,-29.1865794499277,1040831,4000909297975,-0.0038076696983775,-0.873028036519346,-0.48765515387684,0.0233500003814697
4000710334517,2,269.75008243165,-29.1865794499277,1040903,4000913238218,-0.00380782235871537,-0.87302802266399,-0.487655177489471,0.0204999995231628
4000710334517,2,269.75008243165,-29.1865794499277,1040973,4000990386643,-0.00380746942134075,-0.873028003392642,-0.487655214745893,0.0160000002384186
4000710334517,2,269.75008243165,-29.1865794499277,1040973,4000990386646,-0.00380917544053293,-0.873027865789985,-0.487655447766809,0.0393499994277954
4000710334517,2,269.75008243165,-29.1865794499277,1041004,4001015824343,-0.00380872082957599,-0.873027899730799,-0.48765539055492,0.0415500020980835
4000710334517,2,269.75008243165,-29.1865794499277,1041016,4000859847940,-0.00380786822094847,-0.873027991223339,-0.487655233418194,0.0249000000953674
4000710334517,2,269.75008243165,-29.1865794499277,1041033,4001275142526,-0.00380628645518884,-0.873027985101316,-0.487655256726878,0.0200500011444092
4000710334517,2,269.75008243165,-29.1865794499277,1041073,4000938684725,-0.00380900419339192,-0.873028003368117,-0.487655202804332,0.01
4000710334517,2,269.75008243165,-29.1865794499277,1041073,4000938684728,-0.00380788277839515,-0.873028018463557,-0.48765518453754,0.0217499995231628
4000710334517,2,269.75008243165,-29.1865794499277,1041109,4001207055530,-0.00380791745270451,-0.873028036361426,-0.487655152224999,0.042649998664856
4000710334517,2,269.75008243165,-29.1865794499277,1042371,4001006333047,-0.00380789833179151,-0.87302804728418,-0.487655132819769,0.017849999666214
4000710334517,2,269.75008243165,-29.1865794499277,1042461,4001140683405,-0.0038088209142005,-0.873028107703889,-0.487655017448001,0.01
4000710334517,2,269.75008243165,-29.1865794499277,1042492,4000805714875,-0.00380910707492069,-0.873027850004782,-0.487655476560367,0.01
4000710334517,2,269.75008243165,-29.1865794499277,1042521,4001118845637,-0.00380828620478049,-0.873028019461332,-0.48765517960092,0.0311999988555908
4000710334517,2,269.75008243165,-29.1865794499277,1042521,4001119550187,-0.00380663189525932,-0.873028131349194,-0.487654992209193,0.0235500001907349
4000710334517,2,269.75008243165,-29.1865794499277,1042659,4001052275798,-0.00380761693348098,-0.873028050520365,-0.487655129223408,0.0439499998092651
4000710334517,2,269.75008243165,-29.1865794499277,1044484,4001063267390,-0.00380901991164089,-0.87302808517325,-0.48765505622934,0.01
4000710334517,2,269.75008243165,-29.1865794499277,1044497,4000779340212,-0.00380830732468691,-0.87302796785538,-0.487655271823885,0.0388499999046326
4000710334517,2,269.75008243165,-29.1865794499277,1044637,4000876687081,-0.00380737542686278,-0.873028058511288,-0.487655116803228,0.0246000003814697
4000710334517,2,269.75008243165,-29.1865794499277,1044637,4000876836173,-0.00380915448565557,-0.873027897606382,-0.487655390971006,0.01
4000710334517,2,269.75008243165,-29.1865794499277,1045632,4000723485348,-0.00380846258609768,-0.873028014143753,-0.487655187743292,0.0367499995231629
4000710334517,2,269.75008243165,-29.1865794499277,1045996,4001109411501,-0.00380819642475193,-0.873028021098361,-0.487655177371337,0.0393499994277954
4000710334517,2,269.75008243165,-29.1865794499277,1046017,4001182948663,-0.00380794843902501,-0.873028012841626,-0.48765519408952,0.0381500005722046
4000710334517,2,269.75008243165,-29.1865794499277,1046221,4001153677327,-0.00380809841200294,-0.873028171919647,-0.48765490812779,0.0210999989509583
4000710334517,2,269.75008243165,-29.1865794499277,1048991,4000710334525,-0.00380688999952366,-0.873028113194516,-0.487655022695916,0.0290499997138977
4000710334517,2,269.75008243165,-29.1865794499277,1048991,4000710589039,-0.00380881390116012,-0.873027973773998,-0.487655257271705,0.01
4000710334517,2,269.75008243165,-29.1865794499277,1065886,4001112395651,-0.00380698834295065,-0.873028104839735,-0.487655036885396,0.0264499998092651
4000710334517,3,269.749344441656,-29.1866226528926,1040805,4000783011060,-0.00381799251298957,-0.873027742943377,-0.487655598741943,0.01
4000710334517,3,269.749344441656,-29.1866226528926,1040805,4000783011120,-0.0038205075819982,-0.873027593259688,-0.487655847016124,0.01
4000710334517,3,269.749344441656,-29.1866226528926,1041033,4001275142691,-0.00381963753897999,-0.87302727501866,-0.487656423563315,0.01
4000710334517,3,269.749344441656,-29.1866226528926,1041073,4000938684863,-0.00381978909320112,-0.873027253312272,-0.487656461236097,0.0324000000953674
4000710334517,3,269.749344441656,-29.1866226528926,1042461,4001140683595,-0.00381938772874183,-0.873027663357423,-0.48765573029552,0.01
4000710334517,3,269.749344441656,-29.1866226528926,1042467,4001203673160,-0.00381893395538782,-0.873027743093472,-0.487655591101509,0.01
4000710334517,3,269.749344441656,-29.1866226528926,1042490,4001077040458,-0.00381975669694261,-0.873027603513936,-0.4876558345406,0.01
4000710334517,3,269.749344441656,-29.1866226528926,1042492,4000805714984,-0.00381936777793869,-0.873027437017165,-0.487656135658126,0.01
